"Zunzingen, 15.03.2021",Data per day from: 01.01.2018 to 31.12.2018,,,,,,,,,,,,,
time,Date,Tmin,Tavg,Tmax,LeafSurfGrowing,LeafSurfNoGrowing,TotalLeafSurf,NbrLeaves,DegrDaysBeeryInf,SuscBeery,IntensityOfInf,complInk.Leaf,complInk.Beery,RiskIndexMark
16.09.2018 12:00:00,16.09.2018,7.69,15.954791666667,26.23,0,3868.50814439636,3868.50814439636,33,1126.47493055556,8.26650798680343E-016,62.019028484637,2,0,
17.09.2018 12:00:00,17.09.2018,10,18.498194444444,29.82,0,3868.50814439636,3868.50814439636,33,1134.98208333333,4.16989326756367E-016,90.287150722221,0,0,!
18.09.2018 12:00:00,18.09.2018,12.21,19.857916666667,30.75,0,3868.50814439636,3868.50814439636,33,1144.830625,1.87441145542884E-016,47.770945640414,1,0,
19.09.2018 12:00:00,19.09.2018,12.16,20.206944444444,29.97,0,3868.50814439636,3868.50814439636,33,1155.05013888889,8.10760252932454E-017,97.259285868129,0,0,!
20.09.2018 12:00:00,20.09.2018,13.56,20.871180555556,30.74,0,3868.50814439636,3868.50814439636,33,1165.95680555556,3.2837202880389E-017,64.637415832088,0,0,
21.09.2018 12:00:00,21.09.2018,11.3,19.370208333333,27.27,0,3868.50814439636,3868.50814439636,33,1175.26520833333,1.50670523185379E-017,53.294787249796,1,0,
22.09.2018 12:00:00,22.09.2018,9.81,14.918541666667,21.02,0,3868.50814439636,3868.50814439636,33,1180.21548611111,9.92767817464305E-018,60.109787249796,0,0,
23.09.2018 12:00:00,23.09.2018,11.36,19.607777777778,24.86,0,3868.50814439636,3868.50814439636,33,1189.78847222222,4.40568430331364E-018,40.154729298747,1,0,
24.09.2018 12:00:00,24.09.2018,4.08,10.604722222222,15.46,0,3868.50814439636,3868.50814439636,33,1190.34208333333,4.20251706772112E-018,46.611395965414,0,0,
25.09.2018 12:00:00,25.09.2018,1.75,8.9125,17.55,0,3868.50814439636,3868.50814439636,33,1190.34208333333,4.20251706772112E-018,11.352087683419,0,0,
26.09.2018 12:00:00,26.09.2018,1.32,9.733194444444,20.38,0,3868.50814439636,3868.50814439636,33,1190.34208333333,4.20251706772112E-018,9.579089759401,0,0,
27.09.2018 12:00:00,27.09.2018,4.81,13.407638888889,25.86,0,3868.50814439636,3868.50814439636,33,1193.77604166667,3.13389725948063E-018,31.057423092734,0,0,
28.09.2018 12:00:00,28.09.2018,7.82,15.102638888889,23.42,0,3868.50814439636,3868.50814439636,33,1198.87138888889,2.0241412113404E-018,48.600684224194,0,0,
29.09.2018 12:00:00,29.09.2018,5.55,11.351111111111,19.24,0,3868.50814439636,3868.50814439636,33,1200.20118055556,1.8052764866974E-018,23.773180983112,0,0,
30.09.2018 12:00:00,30.09.2018,4.36,13.835347222222,24.94,0,3868.50814439636,3868.50814439636,33,1204.09166666667,1.29059058943961E-018,21.32737698574,0,0,
01.10.2018 12:00:00,01.10.2018,7.38,10.524791666667,14.1,0,3868.50814439636,3868.50814439636,33,1204.57958333333,1.23728883195203E-018,0,0,0,
02.10.2018 12:00:00,02.10.2018,4.42,9.922916666667,14.28,0,3868.50814439636,3868.50814439636,33,1204.57958333333,1.23728883195203E-018,0,0,0,
03.10.2018 12:00:00,03.10.2018,8.59,12.767708333333,18.36,0,3868.50814439636,3868.50814439636,33,1207.32756944444,9.75323148084628E-019,0,0,0,
04.10.2018 12:00:00,04.10.2018,5.38,10.588541666667,19.74,0,3868.50814439636,3868.50814439636,33,1207.90513888889,9.27680154632275E-019,0,0,0,
05.10.2018 12:00:00,05.10.2018,5.57,13.660833333333,26.12,0,3868.50814439636,3868.50814439636,33,1211.58548611111,6.73791052801933E-019,0,0,0,
06.10.2018 12:00:00,06.10.2018,9.03,16.407152777778,25.61,0,3868.50814439636,3868.50814439636,33,1218.00527777778,3.84711001901363E-019,0,0,0,
07.10.2018 12:00:00,07.10.2018,10.99,16.469305555556,21.59,0,3868.50814439636,3868.50814439636,33,1224.47208333333,2.18014676291717E-019,0,0,0,
08.10.2018 12:00:00,08.10.2018,9.38,11.468541666667,17.52,0,3868.50814439636,3868.50814439636,33,1225.92847222222,1.91749216061948E-019,0,0,0,
09.10.2018 12:00:00,09.10.2018,6.49,12.712916666667,21.92,0,3868.50814439636,3868.50814439636,33,1228.64430555556,1.50857847869779E-019,0,0,0,
10.10.2018 12:00:00,10.10.2018,7.79,12.434166666667,19.9,0,3868.50814439636,3868.50814439636,33,1231.07152777778,1.21688857338727E-019,0,0,0,
11.10.2018 12:00:00,11.10.2018,7.73,12.706875,20.95,0,3868.50814439636,3868.50814439636,33,1233.79194444444,9.55902400249431E-020,0,0,0,
12.10.2018 12:00:00,12.10.2018,9.05,16.952222222222,28.21,0,3868.50814439636,3868.50814439636,33,1240.75333333333,5.13981471783789E-020,0,0,0,
13.10.2018 12:00:00,13.10.2018,8.78,15.321180555556,25.73,0,3868.50814439636,3868.50814439636,33,1246.06881944444,3.19180534347582E-020,0,0,0,
14.10.2018 12:00:00,14.10.2018,7.97,15.025694444444,25.87,0,3868.50814439636,3868.50814439636,33,1251.08826388889,2.03109567484669E-020,0,0,0,
15.10.2018 12:00:00,15.10.2018,6.62,13.621736111111,23.79,0,3868.50814439636,3868.50814439636,33,1254.70243055556,1.46497743511726E-020,0,0,0,
16.10.2018 12:00:00,16.10.2018,5.85,12.070486111111,22.92,0,3868.50814439636,3868.50814439636,33,1256.76395833333,1.21530140476618E-020,0,0,0,
17.10.2018 12:00:00,17.10.2018,5.22,12.139583333333,21.32,0,3868.50814439636,3868.50814439636,33,1258.90784722222,1.00031194541625E-020,0,0,0,
18.10.2018 12:00:00,18.10.2018,5.88,11.920833333333,20.09,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
19.10.2018 12:00:00,19.10.2018,6.58,9.828611111111,16.19,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
20.10.2018 12:00:00,20.10.2018,5.35,9.549930555556,14.85,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
21.10.2018 12:00:00,21.10.2018,3.5,8.695208333333,13.23,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
22.10.2018 12:00:00,22.10.2018,0.26,7.361319444444,15.24,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
23.10.2018 12:00:00,23.10.2018,2.07,9.342986111111,15.68,0,3868.50814439636,3868.50814439636,33,1260.83263888889,8.39631565719353E-021,0,0,0,
24.10.2018 12:00:00,24.10.2018,9.97,12.180138888889,16.31,0,3868.50814439636,3868.50814439636,33,1263.02,6.87874002950432E-021,0,0,0,
25.10.2018 12:00:00,25.10.2018,5.73,12.092777777778,19.49,0,3868.50814439636,3868.50814439636,33,1265.10527777778,5.68606604376941E-021,0,0,0,
26.10.2018 12:00:00,26.10.2018,6.53,10.864930555556,15.85,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
27.10.2018 12:00:00,27.10.2018,4.98,6.629722222222,9.79,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
28.10.2018 12:00:00,28.10.2018,3.8,4.557013888889,5.51,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
29.10.2018 12:00:00,29.10.2018,3.54,4.75,5.92,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
30.10.2018 12:00:00,30.10.2018,3.53,5.831041666667,7.98,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
31.10.2018 12:00:00,31.10.2018,-0.41,4.035347222222,8.87,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
01.11.2018 12:00:00,01.11.2018,1.94,8.767222222222,18.08,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
02.11.2018 12:00:00,02.11.2018,3.66,8.063125,10.92,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
03.11.2018 12:00:00,03.11.2018,6.73,8.438958333333,11.73,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
04.11.2018 12:00:00,04.11.2018,2.89,6.931041666667,12.17,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
05.11.2018 12:00:00,05.11.2018,3.59,6.796458333333,9.45,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
06.11.2018 12:00:00,06.11.2018,4.12,7.524097222222,14.26,0,3868.50814439636,3868.50814439636,33,1265.96451388889,5.25644227626226E-021,0,0,0,
07.11.2018 12:00:00,07.11.2018,3.4,10.438125,16.83,0,3868.50814439636,3868.50814439636,33,1266.40423611111,5.04917648320724E-021,0,0,0,
08.11.2018 12:00:00,08.11.2018,6.21,10.637361111111,15.34,0,3868.50814439636,3868.50814439636,33,1267.01666666667,4.77392534363431E-021,0,0,0,
09.11.2018 12:00:00,09.11.2018,5.47,8.860763888889,16.34,0,3868.50814439636,3868.50814439636,33,1267.01666666667,4.77392534363431E-021,0,0,0,
10.11.2018 12:00:00,10.11.2018,5.3,10.54625,16.02,0,3868.50814439636,3868.50814439636,33,1267.6075,4.52247967148732E-021,0,0,0,
11.11.2018 12:00:00,11.11.2018,10.45,13.806666666667,18.39,0,3868.50814439636,3868.50814439636,33,1271.40611111111,3.1915419517112E-021,0,0,0,
12.11.2018 12:00:00,12.11.2018,6.07,13.266180555556,21.66,0,3868.50814439636,3868.50814439636,33,1274.69194444444,2.35855837003297E-021,0,0,0,
13.11.2018 12:00:00,13.11.2018,4.38,11.027537313433,15.77,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
14.11.2018 12:00:00,14.11.2018,3.26,6.548541666667,12.15,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
15.11.2018 12:00:00,15.11.2018,5.37,6.195972222222,6.94,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
16.11.2018 12:00:00,16.11.2018,4.75,5.322638888889,6.33,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
17.11.2018 12:00:00,17.11.2018,-1.83,1.725972222222,6.14,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
18.11.2018 12:00:00,18.11.2018,-3.84,-0.297152777777778,6.02,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
19.11.2018 12:00:00,19.11.2018,-3.74,-0.0505555555555558,3.72,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
20.11.2018 12:00:00,20.11.2018,-4.91,-1.130763888889,3.95,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
21.11.2018 12:00:00,21.11.2018,-3.52,-0.00701388888888887,4.32,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
22.11.2018 12:00:00,22.11.2018,-3.16,0.574791666667,6.97,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
23.11.2018 12:00:00,23.11.2018,-1.91,0.774166666667,3.1,0,3868.50814439636,3868.50814439636,33,1275.64895936982,2.15932120497046E-021,0,0,0,
