"Zunzingen, 15.03.2021",Data per day from: 01.01.2018 to 31.12.2018,,,,,,,,,,,,,
time,Datum,Tmin,Tavg,Tmax,Niederschlag,Feuchte,OidiumIndex,Stadienspez. Anfaelligkeit,OidiumTageswert,Blattfläche,BlattflaecheImWachstum,Blattanzahl,BBCHStadium,DayMonth
01.01.2018 23:50:00,01.01.2018,6.59,8.067013888889,11.3,2.2,75.076388888889,0,0,0,0,0,0,0,01.01
02.01.2018 23:50:00,02.01.2018,4.31,6.329652777778,8.74,1.1,80.826388888889,0,0,0,0,0,0,0,02.01
03.01.2018 23:50:00,03.01.2018,5.27,9.238194444444,14.21,12.4,81.701388888889,0,0,0,0,0,0,0,03.01
04.01.2018 23:50:00,04.01.2018,5.12,10.242777777778,13.57,6.6,88.5,0,0,0,0,0,0,0,04.01
05.01.2018 23:50:00,05.01.2018,8.13,10.800347222222,14.22,3.7,81.4375,0,0,0,0,0,0,0,05.01
06.01.2018 23:50:00,06.01.2018,6.23,8.465833333333,10.85,4.3,92.472222222222,0,0,0,0,0,0,0,06.01
07.01.2018 23:50:00,07.01.2018,4.9,6.969236111111,8.13,0.5,95.479166666667,0,0,0,0,0,0,0,07.01
08.01.2018 23:50:00,08.01.2018,2.82,4.650486111111,6.5,0,98.118055555556,0,0,0,0,0,0,0,08.01
09.01.2018 23:50:00,09.01.2018,3.95,6.044652777778,9.95,0,92.638888888889,0,0,0,0,0,0,0,09.01
10.01.2018 23:50:00,10.01.2018,1.97,5.843263888889,9.73,0.1,85.923611111111,0,0,0,0,0,0,0,10.01
11.01.2018 23:50:00,11.01.2018,2.54,4.941180555556,8.78,0,95.173611111111,0,0,0,0,0,0,0,11.01
12.01.2018 23:50:00,12.01.2018,-0.4,3.355138888889,4.9,0.1,97.305555555556,0,0,0,0,0,0,0,12.01
13.01.2018 23:50:00,13.01.2018,-1.82,0.967361111111,6.2,0.4,94.104166666667,0,0,0,0,0,0,0,13.01
14.01.2018 23:50:00,14.01.2018,-3.43,-0.483263888888889,4.96,0.1,94.9375,0,0,0,0,0,0,0,14.01
15.01.2018 23:50:00,15.01.2018,-3.57,3.889652777778,9.03,3.1,81.118055555556,0,0,0,0,0,0,0,15.01
16.01.2018 23:50:00,16.01.2018,6.08,7.763958333333,9.39,8.9,87.048611111111,0,0,0,0,0,0,0,16.01
17.01.2018 23:50:00,17.01.2018,0.84,3.943888888889,6.12,4.3,84.3125,0,0,0,0,0,0,0,17.01
18.01.2018 23:50:00,18.01.2018,3.26,6.693680555556,9.86,2.3,85.75,0,0,0,0,0,0,0,18.01
19.01.2018 23:50:00,19.01.2018,2.69,5.126458333333,7.2,1.6,86.583333333333,0,0,0,0,0,0,0,19.01
20.01.2018 23:50:00,20.01.2018,3.12,5.245694444444,7.88,0.9,86.881944444444,0,0,0,0,0,0,0,20.01
21.01.2018 23:50:00,21.01.2018,2.69,5.0975,7.88,0.4,85.673611111111,0,0,0,0,0,0,0,21.01
22.01.2018 23:50:00,22.01.2018,2.79,9.505486111111,11.09,0.4,94.597222222222,0,0,0,0,0,0,0,22.01
23.01.2018 23:50:00,23.01.2018,5.93,7.790208333333,9.59,0.1,81.048611111111,0,0,0,0,0,0,0,23.01
24.01.2018 23:50:00,24.01.2018,7.46,10.910069444444,15.57,0,74.145833333333,0,0,0,0,0,0,0,24.01
25.01.2018 23:50:00,25.01.2018,7.76,10.974236111111,14.6,0,65.020833333333,0,0,0,0,0,0,0,25.01
26.01.2018 23:50:00,26.01.2018,5.68,7.770347222222,13.11,0,89.152777777778,0,0,0,0,0,0,0,26.01
27.01.2018 23:50:00,27.01.2018,5.45,6.462847222222,7.81,0,96.868055555556,0,0,0,0,0,0,0,27.01
28.01.2018 23:50:00,28.01.2018,6.72,7.994444444444,11.21,0,81.201388888889,0,0,0,0,0,0,0,28.01
29.01.2018 23:50:00,29.01.2018,7.07,7.967291666667,9.21,0,87.902777777778,0,0,0,0,0,0,0,29.01
30.01.2018 23:50:00,30.01.2018,7.82,8.804513888889,10.74,0.1,84.1875,0,0,0,0,0,0,0,30.01
31.01.2018 23:50:00,31.01.2018,6.64,8.005902777778,9.21,0,80.159722222222,0,0,0,0,0,0,0,31.01
01.02.2018 23:50:00,01.02.2018,1.81,4.178472222222,7.22,20.8,86.791666666667,0,0,0,0,0,0,0,01.02
02.02.2018 23:50:00,02.02.2018,0.7,2.483888888889,4.74,0,86.3125,0,0,0,0,0,0,0,02.02
03.02.2018 23:50:00,03.02.2018,1.16,2.408263888889,4.39,1.3,85.541666666667,0,0,0,0,0,0,0,03.02
04.02.2018 23:50:00,04.02.2018,-2.49,0.908680555556,5.97,0.3,86.819444444444,0,0,0,0,0,0,0,04.02
05.02.2018 23:50:00,05.02.2018,-1.06,0.252638888889,2.41,0,93.916666666667,0,0,0,0,0,0,0,05.02
06.02.2018 23:50:00,06.02.2018,-1.37,0.296944444444,3.75,0,95.25,0,0,0,0,0,0,0,06.02
07.02.2018 23:50:00,07.02.2018,-1.91,-0.0421527777777779,0.72,0,96.291666666667,0,0,0,0,0,0,0,07.02
08.02.2018 23:50:00,08.02.2018,-1.34,0.466319444444,2.38,1.2,95.166666666667,0,0,0,0,0,0,0,08.02
09.02.2018 23:50:00,09.02.2018,0.41,2.020208333333,5,0,83.305555555556,0,0,0,0,0,0,0,09.02
