"Zunzingen, 16.03.2021",Data per day from: 01.01.2017 to 31.12.2017,,,,,,,,,,,,,
time,Date,Tmin,Tavg,Tmax,LeafSurfGrowing,LeafSurfNoGrowing,TotalLeafSurf,NbrLeaves,DegrDaysBeeryInf,SuscBeery,IntensityOfInf,complInk.Leaf,complInk.Beery,RiskIndexMark
11.04.2017 12:00:00,11.04.2017,3.67,10.769236111111,16.35,3.983569551574,0,3.983569551574,1,0,0,0,0,0,
12.04.2017 12:00:00,12.04.2017,1.22,12.448194444444,21.66,4.167554324028,0,4.167554324028,1,0,0,4.999486293533,0,0,
13.04.2017 12:00:00,13.04.2017,8.5,13.977986111111,19.47,5.136679729297,0,5.136679729297,1,0,0,2.881262449021,0,0,
14.04.2017 12:00:00,14.04.2017,7.86,11.844583333333,16.73,5.651468246844,0,5.651468246844,1,0,0,5.64270658823,0,0,
15.04.2017 12:00:00,15.04.2017,8.85,11.863819444444,15.93,6.212677806996,0,6.212677806996,1,0,0,36.499804215208,0,0,
16.04.2017 12:00:00,16.04.2017,6.53,9.027361111111,11.95,0,6.212677806996,6.212677806996,1,0,0,40.405780894863,0,0,
17.04.2017 12:00:00,17.04.2017,3.22,8.407708333333,12.74,0,6.212677806996,6.212677806996,1,0,0,42.689114228197,0,0,
18.04.2017 12:00:00,18.04.2017,0.07,4.52625,9.46,0,6.212677806996,6.212677806996,1,0,0,19.038216382413,0,0,
19.04.2017 12:00:00,19.04.2017,-0.05,3.795347222222,7.88,0,6.212677806996,6.212677806996,1,0,0,1.461017770269,0,0,
20.04.2017 12:00:00,20.04.2017,-4.42,3.747986111111,11.56,0,6.212677806996,6.212677806996,1,0,0,0.145794934948,0,0,
21.04.2017 12:00:00,21.04.2017,-2.7,6.865,17.35,0,6.212677806996,6.212677806996,1,0,0,0.000065757275,0,0,
22.04.2017 12:00:00,22.04.2017,0.56,9.169236111111,15.06,0,6.212677806996,6.212677806996,1,0,0,1.49666666667,0,0,
23.04.2017 12:00:00,23.04.2017,1.91,8.026736111111,13.52,0,6.212677806996,6.212677806996,1,0,0,8.240000000003,0,0,
24.04.2017 12:00:00,24.04.2017,-0.31,11.791041666667,21.77,6.822776798693,0,6.822776798693,1,0,0,0.0371639115,0,0,
25.04.2017 12:00:00,25.04.2017,3.93,10.921805555556,16.34,7.117070277515,0,7.117070277515,1,0,0,17.341620482497,0,0,
26.04.2017 12:00:00,26.04.2017,1.99,4.743333333333,7.81,0,7.117070277515,7.117070277515,1,0,0,27.83495381583,0,0,
27.04.2017 12:00:00,27.04.2017,2.06,4.477777777778,7.73,0,7.117070277515,7.117070277515,1,0,0,25.412801004415,0,0,
28.04.2017 12:00:00,28.04.2017,4.02,6.998125,13.19,0,7.117070277515,7.117070277515,1,0,0,15.49835830352,0,0,
29.04.2017 12:00:00,29.04.2017,0.67,9.908402777778,17.3,0,7.117070277515,7.117070277515,1,0,0,9.763965731217,0,0,
30.04.2017 12:00:00,30.04.2017,0.96,12.615,20.84,8.082796442317,0,8.082796442317,1,0,0,0.015982061103,0,0,
01.05.2017 12:00:00,01.05.2017,5.68,9.200902777778,13.48,0,8.082796442317,8.082796442317,1,0,0,15.015919783206,0,0,
02.05.2017 12:00:00,02.05.2017,6.99,11.991319444444,17.06,12.261431917773,0,12.261431917773,1,0,0,4.561455259313,0,0,
03.05.2017 12:00:00,03.05.2017,7.8,12.585069444444,18.24,13.960535191988,0,13.960535191988,2,0,0,23.604836558702,0,0,
04.05.2017 12:00:00,04.05.2017,6.24,10.045277777778,16.18,12.892156565003,1.101141324423,13.993297889426,2,0,0,51.191760114516,0,0,
05.05.2017 12:00:00,05.05.2017,5.27,12.599791666667,19.72,18.958507854959,0,18.958507854959,2,0,0,74.14713245578,0,0,
06.05.2017 12:00:00,06.05.2017,5.46,10.591041666667,15.06,19.532372325583,0,19.532372325583,2,0,0,108.998075451662,0,0,!
07.05.2017 12:00:00,07.05.2017,10.01,11.829930555556,13.92,21.308945745219,0,21.308945745219,2,0,0,184.928075451662,0,0,!!
08.05.2017 12:00:00,08.05.2017,7.73,9.897430555556,12.8,0,21.308945745219,21.308945745219,2,0,0,140.944252865313,0,0,!
09.05.2017 12:00:00,09.05.2017,4.17,9.928680555556,16.14,0,21.308945745219,21.308945745219,2,0,0,82.283097102786,0,0,
10.05.2017 12:00:00,10.05.2017,2.08,12.967777777778,23.38,24.537213128015,0,24.537213128015,2,0,0,9.852126008156,0,0,
11.05.2017 12:00:00,11.05.2017,12.24,16.231597222222,20.85,37.768866077713,0,37.768866077713,2,0,0,21.378835991368,0,0,
12.05.2017 12:00:00,12.05.2017,9.82,15.96625,22.91,48.694648908768,0,48.694648908768,3,0,0,59.273502181824,0,0,
13.05.2017 12:00:00,13.05.2017,13.03,16.889513888889,24.43,67.459599149745,0,67.459599149745,3,0,0,32.221264895168,0,0,
14.05.2017 12:00:00,14.05.2017,11.89,16.212013888889,22.42,92.911014684648,0,92.911014684648,4,0,0,106.606258238548,0,0,!
15.05.2017 12:00:00,15.05.2017,10.63,17.1375,23.78,117.865811681933,0,117.865811681933,4,0,0,204.486258238548,0,0,!!
16.05.2017 12:00:00,16.05.2017,8.36,18.263055555556,27.32,159.074795136794,0,159.074795136794,4,0,0,26.580603867813,0,0,
17.05.2017 12:00:00,17.05.2017,10.37,20.812222222222,30.78,219.502948230604,0,219.502948230604,5,0,0,0.055651135859,0,0,
18.05.2017 12:00:00,18.05.2017,16.21,19.524722222222,22.88,282.414323385243,0,282.414323385243,5,0,0,39.063339974673,0,0,
19.05.2017 12:00:00,19.05.2017,5.56,11.230694444444,17.32,296.15198048765,0,296.15198048765,5,0,0,151.675994289485,0,0,!!
20.05.2017 12:00:00,20.05.2017,4.12,11.590902777778,18.29,306.503458060974,0,306.503458060974,6,0,0,169.440994289485,0,0,!!
21.05.2017 12:00:00,21.05.2017,4.6,13.874652777778,22.35,331.907863016412,0,331.907863016412,6,0,0,18.841272769432,0,0,
22.05.2017 12:00:00,22.05.2017,7.36,17.622777777778,26.95,392.933658802841,0,392.933658802841,6,0,0,18.327878441157,0,0,
23.05.2017 12:00:00,23.05.2017,11.7,20.620416666667,27.31,477.494744632957,0,477.494744632957,7,0,0,0.036240802148,0,0,
24.05.2017 12:00:00,24.05.2017,13.41,18.630347222222,23.42,552.471836849394,0,552.471836849394,7,0,0,0.000006943058,0,0,
25.05.2017 12:00:00,25.05.2017,11.16,18.610347222222,24.47,626.418797448825,0,626.418797448825,8,0,0,13.388333333615,3,0,
26.05.2017 12:00:00,26.05.2017,8.83,19.614861111111,29.34,722.062882245111,0,722.062882245111,8,0,0,23.248112582295,0,0,
27.05.2017 12:00:00,27.05.2017,11.02,22.530277777778,32.72,842.484739255449,0,842.484739255449,9,0,0,27.26154187656,0,0,
28.05.2017 12:00:00,28.05.2017,15.35,24.461736111111,33.97,983.964564816713,0,983.964564816713,9,0,0,27.516276131577,0,0,
29.05.2017 12:00:00,29.05.2017,15.43,25.680833333333,33.64,1129.59425371781,0,1129.59425371781,10,0,0,0.044807878217,2,0,
30.05.2017 12:00:00,30.05.2017,16.66,23.491944444444,30.04,1244.53334710222,17.299167821577,1261.8325149238,11,0,0,0.000008584348,0,0,
31.05.2017 12:00:00,31.05.2017,14.81,20.970416666667,26.22,1321.94820584791,33.768047868662,1355.71625371657,11,0,0,57.892666668076,0,0,
01.06.2017 12:00:00,01.06.2017,15.64,20.354375,26.7,1417.1833880617,33.769961843346,1450.95334990504,12,0,0,169.614273205622,0,0,!!
02.06.2017 12:00:00,02.06.2017,14.54,21.771319444444,29.67,1467.71380850151,81.485718392502,1549.19952689401,12,0,0,42.747358895062,2,0,
03.06.2017 12:00:00,03.06.2017,13.58,20.526597222222,29.58,1491.15538959323,136.3777427389,1627.53313233213,13,0,0,59.471277047166,0,0,
04.06.2017 12:00:00,04.06.2017,14.12,18.237638888889,22.93,1557.03177287786,136.38160523149,1693.41337810935,13,0,0,139.815969054459,0,0,!
05.06.2017 12:00:00,05.06.2017,11.53,16.79875,23.68,1496.64323812919,252.44572216163,1749.08896029082,13,0,0,8.757083614196,0,0,
06.06.2017 12:00:00,06.06.2017,10.1,14.563194444444,20.68,1528.49627516834,252.450357187033,1780.94663235537,13,0,0,55.321381373421,0,0,
07.06.2017 12:00:00,07.06.2017,8.95,13.492222222222,19.18,1456.00693353111,348.582568759437,1804.58950229055,13,0,0,114.472344391381,0,0,!
08.06.2017 12:00:00,08.06.2017,5.97,17.233125,27.83,1599.34521470342,252.458173981642,1851.80338868506,14,0,0,5.512795171593,0,0,
09.06.2017 12:00:00,09.06.2017,10.19,18.402569444444,25.3,1621.09017913897,300.151107049729,1921.2412861887,14,8.425347222222,46.813421836078,49.531778495956,0,0,
10.06.2017 12:00:00,10.06.2017,12.35,19.546388888889,27.28,1628.92721823564,353.137382987697,1982.06460122334,14,17.954444444445,51.838703854969,45.112894868725,0,0,
