"Zunzingen, 16.03.2021",Data per day from: 01.01.2014 to 31.12.2014,,,,,,,,,,,,,
time,Date,Tmin,Tavg,Tmax,LeafSurfGrowing,LeafSurfNoGrowing,TotalLeafSurf,NbrLeaves,DegrDaysBeeryInf,SuscBeery,IntensityOfInf,complInk.Leaf,complInk.Beery,RiskIndexMark
12.04.2014 12:00:00,12.04.2014,9.5,15.941736111111,22.62,4.04613843878,0,4.04613843878,1,0,0,0,0,0,
13.04.2014 12:00:00,13.04.2014,8.02,14.447847222222,20.47,4.364751708824,0,4.364751708824,1,0,0,0,0,0,
14.04.2014 12:00:00,14.04.2014,5.42,11.302569444444,17.36,4.679065877307,0,4.679065877307,1,0,0,0.748333333333,0,0,
15.04.2014 12:00:00,15.04.2014,1.44,7.328541666667,11.56,0,4.679065877307,4.679065877307,1,0,0,0.000597112126,0,0,
16.04.2014 12:00:00,16.04.2014,-1.66,7.543819444444,15.86,0,4.679065877307,4.679065877307,1,0,0,0.000000131963,0,0,
17.04.2014 12:00:00,17.04.2014,-0.82,9.208194444444,18.87,0,4.679065877307,4.679065877307,1,0,0,1.246666666667,0,0,
18.04.2014 12:00:00,18.04.2014,0.75,8.227222222222,11.78,0,4.679065877307,4.679065877307,1,0,0,15.108087728933,0,0,
19.04.2014 12:00:00,19.04.2014,-0.29,5.501527777778,9.29,0,4.679065877307,4.679065877307,1,0,0,5.41996384256,0,0,
20.04.2014 12:00:00,20.04.2014,5.58,11.961597222222,19.53,5.195682695072,0,5.195682695072,1,0,0,3.901629227054,0,0,
21.04.2014 12:00:00,21.04.2014,8.83,11.603194444444,15.49,5.652879526551,0,5.652879526551,1,0,0,30.731685548236,0,0,
22.04.2014 12:00:00,22.04.2014,8.68,14.508680555556,21.64,7.116891118698,0,7.116891118698,1,0,0,69.426580213312,0,0,
23.04.2014 12:00:00,23.04.2014,8.54,15.239513888889,22.3,12.045918439514,0,12.045918439514,1,0,0,27.133154897284,0,0,
24.04.2014 12:00:00,24.04.2014,10.41,15.962361111111,23.2,21.772357700608,0,21.772357700608,2,0,0,68.868129288638,0,0,
25.04.2014 12:00:00,25.04.2014,9.62,15.657430555556,23.54,28.41769623696,0,28.41769623696,2,0,0,65.213231093296,0,0,
26.04.2014 12:00:00,26.04.2014,10.23,14.297638888889,19,40.354289257212,0,40.354289257212,2,0,0,124.988231093296,0,0,!
27.04.2014 12:00:00,27.04.2014,9.31,11.966597222222,16.73,44.061775144711,0,44.061775144711,2,0,0,84.057137950222,0,0,
28.04.2014 12:00:00,28.04.2014,9.32,10.779513888889,13.43,45.577901603011,0,45.577901603011,3,0,0,94.669331217179,0,0,!
29.04.2014 12:00:00,29.04.2014,7.34,11.203055555556,14.67,47.979179296564,0,47.979179296564,3,0,0,110.089331217179,0,0,!
30.04.2014 12:00:00,30.04.2014,7.36,10.703888888889,13.49,49.493923965132,0,49.493923965132,3,0,0,159.538043722907,0,0,!!
01.05.2014 12:00:00,01.05.2014,9.63,12.297083333333,15.56,54.440838266345,0,54.440838266345,3,0,0,160.65637705624,0,0,!!
02.05.2014 12:00:00,02.05.2014,10.31,12.661111111111,17.68,63.724510732628,0,63.724510732628,3,0,0,67.749385260466,0,0,
03.05.2014 12:00:00,03.05.2014,6.26,8.471736111111,11.22,0,63.724510732628,63.724510732628,3,0,0,66.962743035506,0,0,
04.05.2014 12:00:00,04.05.2014,4.31,10.459236111111,17.09,64.863366828566,0,64.863366828566,3,0,0,0.863502022146,0,0,
05.05.2014 12:00:00,05.05.2014,2.3,12.641319444444,22.79,71.934742975742,0,71.934742975742,3,0,0,10.928502022146,0,0,
06.05.2014 12:00:00,06.05.2014,7.68,15.927638888889,21.19,98.018579597415,0,98.018579597415,3,0,0,14.340126703103,0,0,
07.05.2014 12:00:00,07.05.2014,11.06,14.105416666667,19.06,112.942154844579,0,112.942154844579,4,0,0,47.384374716031,0,0,
08.05.2014 12:00:00,08.05.2014,10.91,15.759305555556,20.57,135.817685673763,0,135.817685673763,4,0,0,62.615006166513,0,0,
09.05.2014 12:00:00,09.05.2014,13.71,15.835347222222,19.05,168.967603310182,0,168.967603310182,4,0,0,136.671467908198,0,0,!
10.05.2014 12:00:00,10.05.2014,12.46,16.622291666667,19.88,209.34932567717,0,209.34932567717,5,0,0,154.086467908198,0,0,!!
11.05.2014 12:00:00,11.05.2014,8.61,12.292152777778,16.65,221.602090764225,0,221.602090764225,5,0,0,22.37197085988,0,0,
12.05.2014 12:00:00,12.05.2014,8.6,10.389930555556,14.18,223.765878575388,0,223.765878575388,5,0,0,63.808231891877,0,0,
13.05.2014 12:00:00,13.05.2014,7.59,9.966736111111,14.21,0,223.765878575388,223.765878575388,5,0,0,99.627145221614,0,0,!
14.05.2014 12:00:00,14.05.2014,6.23,11.000347222222,16.98,229.243640815136,0,229.243640815136,5,0,0,74.611482213862,0,0,
15.05.2014 12:00:00,15.05.2014,4.76,9.894375,14.06,0,229.243640815136,229.243640815136,5,0,0,51.712928408345,0,0,
16.05.2014 12:00:00,16.05.2014,4.5,11.818263888889,19,239.513660208899,0,239.513660208899,5,0,0,1.706666200684,0,0,
17.05.2014 12:00:00,17.05.2014,4.05,12.774861111111,20.03,260.067214246998,0,260.067214246998,5,0,0,4.23102134073,0,0,
18.05.2014 12:00:00,18.05.2014,4.96,15.179930555556,23.91,295.329684919512,0,295.329684919512,5,0,0,19.643618451935,0,0,
19.05.2014 12:00:00,19.05.2014,8.17,17.885347222222,28,355.17368378851,0,355.17368378851,6,0,0,29.296556121261,0,0,
20.05.2014 12:00:00,20.05.2014,11.46,19.953541666667,28.88,435.291634329534,0,435.291634329534,6,0,0,2.500051661577,0,0,
21.05.2014 12:00:00,21.05.2014,12.92,21.722430555556,29.19,538.789541347572,0,538.789541347572,7,0,0,0.771765947929,1,0,
22.05.2014 12:00:00,22.05.2014,13.17,18.812847222222,26.1,615.21320899195,0,615.21320899195,7,0,0,31.131410120974,3,0,
23.05.2014 12:00:00,23.05.2014,11.07,16.727222222222,24.4,672.725249724614,0,672.725249724614,8,0,0,93.924743454307,1,0,!
24.05.2014 12:00:00,24.05.2014,10.52,15.485208333333,21.81,733.207528894523,0,733.207528894523,8,0,0,16.981324506654,0,0,
25.05.2014 12:00:00,25.05.2014,8.79,17.230416666667,23.77,802.257509022192,0,802.257509022192,8,0,0,9.965485467053,0,0,
26.05.2014 12:00:00,26.05.2014,10.61,15.683680555556,20.25,854.051080280857,0,854.051080280857,8,0,0,120.073875513153,0,0,!
27.05.2014 12:00:00,27.05.2014,10.02,14.553611111111,19.07,901.208120871172,0,901.208120871172,9,0,0,190.71054217982,0,0,!!
28.05.2014 12:00:00,28.05.2014,10.31,15.472222222222,20.94,958.237628019644,0,958.237628019644,9,0,0,82.698489916138,0,0,
29.05.2014 12:00:00,29.05.2014,7.59,15.502708333333,22.01,1012.68241265801,0,1012.68241265801,9,0,0,30.903000113062,2,0,
