"Zunzingen, 08.04.2021",Data per day from: 01.01.2019 to 31.12.2019,,,,,,,,,,,,,
time,Datum,Tmin,Tavg,Tmax,Niederschlag,Feuchte,OidiumIndex,Stadienspez. Anfaelligkeit,OidiumTageswert,Blattfläche,BlattflaecheImWachstum,Blattanzahl,BBCHStadium,DayMonth
01.01.2019 23:50:00,01.01.2019,4.98,5.603194444444,6.48,0.1,95.347222222222,0,0,0,0,0,0,0,01.01
02.01.2019 23:50:00,02.01.2019,-1.11,3.066111111111,5.83,1.3,84.444444444444,0,0,0,0,0,0,0,02.01
03.01.2019 23:50:00,03.01.2019,-4.84,-0.786180555555556,2.4,0.1,89.006944444444,0,0,0,0,0,0,0,03.01
04.01.2019 23:50:00,04.01.2019,-2.96,0.317152777778,3.75,0.1,92.298611111111,0,0,0,0,0,0,0,04.01
05.01.2019 23:50:00,05.01.2019,0.98,1.925833333333,3.28,2.1,92.666666666667,0,0,0,0,0,0,0,05.01
06.01.2019 23:50:00,06.01.2019,1.86,3.600833333333,5.92,0.6,95.048611111111,0,0,0,0,0,0,0,06.01
07.01.2019 23:50:00,07.01.2019,1.97,3.002361111111,4.12,0.4,93.284722222222,0,0,0,0,0,0,0,07.01
08.01.2019 23:50:00,08.01.2019,1.7,4.071041666667,6.53,0.7,88.770833333333,0,0,0,0,0,0,0,08.01
09.01.2019 23:50:00,09.01.2019,-0.07,1.697847222222,3.53,2.9,95.909722222222,0,0,0,0,0,0,0,09.01
10.01.2019 23:50:00,10.01.2019,-3.29,-0.0292361111111112,0.83,0.5,98.3125,0,0,0,0,0,0,0,10.01
11.01.2019 23:50:00,11.01.2019,-3.56,-0.961527777777777,0.77,0,94.590277777778,0,0,0,0,0,0,0,11.01
12.01.2019 23:50:00,12.01.2019,0.61,2.625694444444,4.42,4.9,92.375,0,0,0,0,0,0,0,12.01
13.01.2019 23:50:00,13.01.2019,4,6.257569444444,8.17,2.9,93.638888888889,0,0,0,0,0,0,0,13.01
14.01.2019 23:50:00,14.01.2019,1.67,5.501944444444,7.78,3.6,91.826388888889,0,0,0,0,0,0,0,14.01
15.01.2019 23:50:00,15.01.2019,1.82,4.247638888889,7.66,0,83.555555555556,0,0,0,0,0,0,0,15.01
16.01.2019 23:50:00,16.01.2019,-2.79,3.681666666667,9.2,0,77.041666666667,0,0,0,0,0,0,0,16.01
17.01.2019 23:50:00,17.01.2019,1.62,6.563541666667,8.95,0.3,78.076388888889,0,0,0,0,0,0,0,17.01
18.01.2019 23:50:00,18.01.2019,-3.92,-0.67875,2.87,0.2,90.597222222222,0,0,0,0,0,0,0,18.01
19.01.2019 23:50:00,19.01.2019,-6.4,-3.025555555556,1.44,0,92.208333333333,0,0,0,0,0,0,0,19.01
20.01.2019 23:50:00,20.01.2019,-4.9,-2.025763888889,0.68,0,94.652777777778,0,0,0,0,0,0,0,20.01
21.01.2019 23:50:00,21.01.2019,-1.95,-1.517152777778,-1.06,0,94.159722222222,0,0,0,0,0,0,0,21.01
22.01.2019 23:50:00,22.01.2019,-5.08,-1.059027777778,3.67,0,88.930555555556,0,0,0,0,0,0,0,22.01
23.01.2019 23:50:00,23.01.2019,-4.59,-0.754097222222222,1.54,0.1,91.208333333333,0,0,0,0,0,0,0,23.01
24.01.2019 23:50:00,24.01.2019,-2.59,-1.891527777778,-1.27,0,87.006944444444,0,0,0,0,0,0,0,24.01
25.01.2019 23:50:00,25.01.2019,-3.62,-0.719791666666667,2.91,0,71.729166666667,0,0,0,0,0,0,0,25.01
26.01.2019 23:50:00,26.01.2019,0.34,3.847222222222,6.72,0,82.222222222222,0,0,0,0,0,0,0,26.01
27.01.2019 23:50:00,27.01.2019,2.1,6.540416666667,9.09,1.5,78.381944444444,0,0,0,0,0,0,0,27.01
